epoch,batch,loss,asymmetry,time
50,10,20.485397148132325,0.20618766716197134,1777782962.3055394
50,20,20.499934005737305,0.20571233397051691,1777782963.128333
50,30,20.665318965911865,0.20526954686641694,1777782963.9585178
50,40,20.504811310768126,0.20477319504022598,1777782964.7847452
51,10,21.710191535949708,0.20873291408233344,1777782965.6784823
51,20,20.953839564323424,0.2074357358718291,1777782966.5031555
51,30,20.88023018836975,0.2083729558593283,1777782967.3283079
51,40,20.74255234003067,0.2085739163194783,1777782968.1559312
52,10,22.974720191955566,0.21261875986233353,1777782969.0472994
52,20,22.043215894699095,0.21153989709950982,1777782969.8722467
52,30,21.416663519541423,0.21221005264321963,1777782970.694517
52,40,21.18863434791565,0.21422098840195686,1777782971.5204034
53,10,21.459202766418457,0.20831966629177331,1777782972.4157045
53,20,20.487639379501342,0.20873706408068537,1777782973.2487645
53,30,20.79931599299113,0.20747172115519644,1777782974.0907366
53,40,20.64764997959137,0.20711390071902425,1777782974.9195788
54,10,20.271552801132202,0.20826247951686383,1777782975.8170762
54,20,18.78547933101654,0.2079977201849222,1777782976.644471
54,30,20.543346039454143,0.2077777856203417,1777782977.4739404
54,40,20.537179279327393,0.20776414680955932,1777782978.3070433
55,10,18.22180047035217,0.205301031537354,1777782979.2077415
55,20,20.448236298561095,0.20621986057944597,1777782980.034565
55,30,20.23869800567627,0.2067887978412211,1777782980.8608725
55,40,20.52191745042801,0.2066325206089765,1777782981.7051482
56,10,22.351089000701904,0.21178976054117082,1777782982.601673
56,20,21.603441858291625,0.20951030081026256,1777782983.434339
56,30,19.957581106821696,0.2091921565078199,1777782984.261969
56,40,20.59711527824402,0.20887550061699003,1777782985.0956445
57,10,20.96793508529663,0.21013608829192817,1777782985.9935484
57,20,19.497130036354065,0.21153220364991576,1777782986.8424633
57,30,20.29945397377014,0.21168628314572077,1777782987.6703393
57,40,20.725551760196687,0.2106041898178868,1777782988.4970448
58,10,22.951628398895263,0.20780097526460886,1777782989.3908236
58,20,20.381708235293626,0.20625437881983816,1777782990.2166367
58,30,19.47552539159854,0.20679421314323942,1777782991.0401318
58,40,20.54241813160479,0.2066308198036626,1777782991.8663206
59,10,20.413442611694336,0.2070025814011693,1777782992.7883086
59,20,21.760364484786987,0.20759515828564762,1777782993.6181402
59,30,20.755703496932984,0.20762696762382984,1777782994.449918
59,40,20.52807797193527,0.20842133732233198,1777782995.2771926
60,10,19.329987812042237,0.20893451180160047,1777782996.1719651
60,20,20.242983531951904,0.20970635711476207,1777782996.999839
60,30,20.15311484336853,0.20891868596499166,1777782997.822876
60,40,20.53358210325241,0.20975846845628693,1777782998.6495385
61,10,23.547110176086427,0.2127004017084837,1777782999.5461426
61,20,20.637987899780274,0.21287708769850433,1777783000.3716896
61,30,21.07549327214559,0.2142407342173159,1777783001.210521
61,40,20.61405955553055,0.214724719321914,1777783002.0387855
62,10,20.613721990585326,0.21961654669195413,1777783002.9362478
62,20,21.51681253910065,0.21969067509770393,1777783003.7718716
62,30,22.56056679089864,0.21829061928590138,1777783004.6053104
62,40,20.5888002038002,0.21666415377240628,1777783005.4352367
63,10,19.36891860961914,0.2105173424832523,1777783006.3343656
63,20,18.680573177337646,0.2103014061462134,1777783007.1648307
63,30,19.66483039855957,0.21179704436585306,1777783008.01617
63,40,20.4863929271698,0.21217044449560343,1777783008.8444474
64,10,25.750379848480225,0.21171010331586004,1777783009.8697786
64,20,23.03662896156311,0.21414006179571152,1777783010.6972256
64,30,20.89004495938619,0.21424944469009838,1777783011.5261254
64,40,20.48820925951004,0.21462785953208804,1777783012.358071
65,10,23.42087287902832,0.21808249397277832,1777783013.2542558
65,20,21.170469522476196,0.21931993707828223,1777783014.0824604
65,30,22.31051909128825,0.21904270211060842,1777783014.906662
65,40,20.492834210395813,0.21907889337148517,1777783015.743213
66,10,17.67133665084839,0.21704454901069403,1777783016.6382842
66,20,19.566806602478028,0.21871078233644367,1777783017.4698882
66,30,18.952079502741494,0.2185885780836145,1777783018.2929313
66,40,20.470371186733246,0.21877757767345757,1777783019.119671
67,10,23.613139724731447,0.2160720205359161,1777783020.016703
67,20,23.305906963348388,0.21742541292458772,1777783020.8418312
67,30,21.10830103556315,0.21756960497995217,1777783021.6701922
67,40,20.457564783096313,0.21777025343272835,1777783022.499905
68,10,21.381135940551758,0.21810425437018274,1777783023.3927906
68,20,22.234529733657837,0.21863605565465988,1777783024.2160752
68,30,20.51860580444336,0.22028940406392017,1777783025.0415828
68,40,20.475202751159667,0.22081432918049396,1777783025.8697789
69,10,18.600691699981688,0.223971766269207,1777783026.761653
69,20,18.960811376571655,0.22212759586200118,1777783027.584589
69,30,18.916298898061118,0.2210003256077568,1777783028.410323
69,40,20.458416557312013,0.2211601145695895,1777783029.2367785
70,10,18.599833154678343,0.22047647014036775,1777783030.1302133
70,20,19.759897565841676,0.22039338430054486,1777783030.9577434
70,30,20.843533325195313,0.2220047539425393,1777783031.7820547
70,40,20.51623930931091,0.22415020649135112,1777783032.6117632
71,10,17.725086832046507,0.22949091947600245,1777783033.5068507
71,20,20.176317167282104,0.23106680184341968,1777783034.334995
71,30,21.126107279459635,0.232500835643212,1777783035.166617
71,40,20.479724311828612,0.2333184648690745,1777783035.9992092
72,10,20.515618228912352,0.2306325716763735,1777783036.9223711
72,20,21.700802898406984,0.2295462324578315,1777783037.745529
72,30,21.400909852981567,0.22790726044923068,1777783038.5729496
72,40,20.43691484928131,0.22727398092169315,1777783039.4009259
73,10,22.70498628616333,0.2259995027281344,1777783040.3329124
73,20,21.354834508895873,0.22580116313807666,1777783041.162151
73,30,20.18499183654785,0.2258689749111732,1777783041.98939
73,40,20.44251799583435,0.2265692357015796,1777783042.8196383
74,10,24.559281444549562,0.228271780885756,1777783043.713953
74,20,22.04554753303528,0.23031754180788994,1777783044.5355058
74,30,21.840015602111816,0.23293081500679255,1777783045.3590314
74,40,20.42312754392624,0.2331432844068855,1777783046.185761
75,10,19.41153974533081,0.2339174903973937,1777783047.1119432
75,20,20.351610326766966,0.23471199727766215,1777783047.9367917
75,30,21.373387495676678,0.23599753037417928,1777783048.7676277
75,40,20.408067643642426,0.23664248225558548,1777783049.5969305
76,10,22.58905944824219,0.23757835895419122,1777783050.4926476
76,20,20.810591673851015,0.23708702092953027,1777783051.3207169
76,30,19.657527621587118,0.23723880355358123,1777783052.1520934
76,40,20.391443645954134,0.23759863863624633,1777783052.9815917
77,10,23.82768859863281,0.23814133036658167,1777783053.87363
77,20,22.28598141670227,0.24029535857960582,1777783054.7023358
77,30,21.90149145126343,0.24251520489578446,1777783055.526159
77,40,20.38120529651642,0.24243612670712172,1777783056.3592126
78,10,22.48593463897705,0.245604925429821,1777783057.2515879
78,20,20.272490358352663,0.24559070949740708,1777783058.0828466
78,30,21.090081310272218,0.24493334668576716,1777783058.9083166
78,40,20.381772994995117,0.2438390402585268,1777783059.7348413
79,10,18.968510770797728,0.24560177411958575,1777783060.6304095
79,20,20.00396683216095,0.2490477552600205,1777783061.4625063
79,30,20.593956836064656,0.2513071710993846,1777783062.2890844
79,40,20.43638436794281,0.2517764966674149,1777783063.2249177
80,10,22.101951122283936,0.26128750012889507,1777783064.1362684
80,20,20.06274116039276,0.25953268637172877,1777783064.9826772
80,30,19.86227355003357,0.2559995875805616,1777783065.8186204
80,40,20.36953810453415,0.25374418303910645,1777783066.6620057
81,10,17.419067668914796,0.2458955711901188,1777783067.6116655
81,20,19.787615394592287,0.2492362016391009,1777783068.445302
81,30,19.535219860076904,0.25092505498354634,1777783069.2724357
81,40,20.32177052497864,0.25313259616475553,1777783070.1029088
82,10,20.332362174987793,0.2640755238890648,1777783071.01813
82,20,20.53173699378967,0.2640102033339441,1777783071.8569477
82,30,20.731519095102946,0.26522533615604044,1777783072.6890552
82,40,20.368326926231383,0.2655699068382382,1777783073.5206735
83,10,20.34788570404053,0.26758182115852835,1777783074.4517062
83,20,20.301774191856385,0.2649245844230056,1777783075.2782142
83,30,20.5949729124705,0.2647107973655065,1777783076.1098135
83,40,20.295170843601227,0.2653447929544374,1777783076.9378383
84,10,20.061373233795166,0.2667861332528293,1777783077.8691726
84,20,19.51230399608612,0.26621862182840705,1777783078.698737
84,30,20.275750207901,0.27039807719017067,1777783079.5317888
84,40,20.28546463251114,0.27257061818242073,1777783080.3611405
85,10,23.229679012298583,0.28427043558210136,1777783081.2633348
85,20,20.588150811195373,0.28487523140870036,1777783082.1220546
85,30,20.20912782351176,0.2823535928398371,1777783082.9525604
85,40,20.282642710208894,0.2821766498191282,1777783083.7810717
86,10,21.984345054626466,0.2853379966393113,1777783084.711807
86,20,20.585963487625122,0.2855597646847367,1777783085.5445113
86,30,20.303354454040527,0.28475783016632,1777783086.369052
86,40,20.219537115097047,0.28386592131946237,1777783087.1989422
87,10,19.17348461151123,0.2844807148247957,1777783088.0939758
87,20,19.761472177505492,0.2825506107367575,1777783088.9425461
87,30,19.761657110850017,0.28144355866983534,1777783089.7714586
87,40,20.17404525279999,0.28221847554147245,1777783090.6091022
88,10,23.797546291351317,0.2945259529449046,1777783091.503641
88,20,19.724238014221193,0.2965096666056663,1777783092.3392377
88,30,19.74623416264852,0.2987031124080221,1777783093.1702328
88,40,20.132074427604675,0.29921470124144106,1777783094.0057404
89,10,21.5599928855896,0.30597622765377164,1777783094.9017053
89,20,21.45987467765808,0.3055438891738653,1777783095.7462738
89,30,19.81296351750692,0.3017227395872275,1777783096.5751843
89,40,20.110818004608156,0.30217141543142495,1777783097.4154673
90,10,20.75145673751831,0.30144267505854366,1777783098.3430445
90,20,18.426987862586977,0.30100756212733687,1777783099.1785786
90,30,18.961318031946817,0.3021730355337262,1777783100.0014548
90,40,20.110071694850923,0.3053104907974601,1777783100.8375244
91,10,18.748555278778078,0.311533133995533,1777783101.7390609
91,20,18.498459815979004,0.3135687085453421,1777783102.613843
91,30,19.594113731384276,0.3125588563613594,1777783103.44197
91,40,20.071681761741637,0.3172857343221083,1777783104.2707424
92,10,21.536626243591307,0.3333924186728895,1777783105.1914973
92,20,19.706387281417847,0.33190283632539214,1777783106.032195
92,30,20.02416877746582,0.33832947216928005,1777783106.8578656
92,40,19.995761799812318,0.3352870919443667,1777783107.6858923
93,10,18.4516809463501,0.3310886677995324,1777783108.6102054
93,20,18.182139825820922,0.3350758266583085,1777783109.4391348
93,30,18.910664335886636,0.3332634966445466,1777783110.2738562
93,40,19.893666982650757,0.3365781514517963,1777783111.101203
94,10,20.69996757507324,0.3517604474671185,1777783112.028093
94,20,21.25882284641266,0.34915879140347245,1777783112.8543487
94,30,21.105652189254762,0.3475016353348891,1777783113.6841576
94,40,19.91966198682785,0.3451943346556276,1777783114.518677
95,10,23.799296951293947,0.35586549784243104,1777783115.4139793
95,20,20.873217940330505,0.3580851707115769,1777783116.2388656
95,30,21.252278502782186,0.3536340598118802,1777783117.065616
95,40,19.94710317850113,0.35516249010469764,1777783118.040386
96,10,18.52932291030884,0.35291565554067494,1777783118.9503736
96,20,18.565909695625304,0.36067078977786005,1777783119.7774186
96,30,18.841972343126933,0.35690798611467084,1777783120.6036012
96,40,19.733847719430923,0.35508017568122596,1777783121.4294932
97,10,20.9749755859375,0.3488342854388058,1777783122.3290236
97,20,19.73082025051117,0.35053759082257746,1777783123.1566105
97,30,18.981289625167847,0.35218505095144115,1777783123.9962933
97,40,19.65471407175064,0.3538455281099305,1777783124.8257258
98,10,18.218894004821777,0.3623189522214234,1777783125.7621427
98,20,19.26189594268799,0.3655303885255009,1777783126.5976126
98,30,19.071882247924805,0.37017522154773275,1777783127.4355743
98,40,19.620306646823884,0.37550544059574603,1777783128.281484
99,10,17.04694175720215,0.37536964853554966,1777783129.2095964
99,20,17.977650928497315,0.3735770131468773,1777783130.0389247
99,30,19.808150164286296,0.3813405265800655,1777783130.8697386
99,40,19.576574301719667,0.38077932180222124,1777783131.70361
100,10,17.740044498443602,0.38251181924566624,1777783132.5970256
100,20,18.208410096168517,0.3784502055086195,1777783133.4244409
100,30,19.578544187545777,0.3774763904141883,1777783134.25483
100,40,19.445403826236724,0.3783464518699795,1777783135.086363
101,10,24.067866563796997,0.38837794674634935,1777783136.0115886
101,20,20.63762514591217,0.38386970632225276,1777783136.8367133
101,30,19.96655453046163,0.38720978878115614,1777783137.664004
101,40,19.31738086938858,0.39224300915244964,1777783138.493821
102,10,17.17694311141968,0.39278207460567355,1777783139.4169455
102,20,19.000331735610963,0.39764337764419616,1777783140.2459106
102,30,19.485168902079263,0.3947004749936362,1777783141.072006
102,40,19.22024130821228,0.39439729876220225,1777783141.9009945
103,10,17.925154399871825,0.39427743937596677,1777783142.8351164
103,20,19.29581172466278,0.3966089962992817,1777783143.6636255
103,30,19.176888926823935,0.3976618418735762,1777783144.4928935
103,40,19.124086606502534,0.40061225881613793,1777783145.3186772
104,10,20.192559337615968,0.4159976211115718,1777783146.2492228
104,20,19.38996891975403,0.41437651920244095,1777783147.0908475
104,30,18.3645977973938,0.4121666865768532,1777783147.9172018
104,40,19.039902579784393,0.411916519979015,1777783148.7525046
105,10,18.5883882522583,0.41444267871007323,1777783149.768255
105,20,18.839973163604736,0.4129758827455342,1777783150.6085923
105,30,18.39793496131897,0.410919809735318,1777783151.4354084
105,40,18.94323960542679,0.40984027848429977,1777783152.2784286
106,10,17.52284879684448,0.41369240212589503,1777783153.234938
106,20,19.11790201663971,0.42104518502019345,1777783154.0789068
106,30,18.49955372810364,0.4195007082350552,1777783154.9156885
106,40,18.83550146818161,0.419287624710612,1777783155.7449331
107,10,20.985145568847656,0.4327773334503174,1777783156.671151
107,20,18.590278911590577,0.4226685873672366,1777783157.501821
107,30,18.752299245198568,0.42388596382563315,1777783158.3353522
107,40,18.754938507080077,0.424003210134618,1777783159.1788964
108,10,17.60367908477783,0.416416330537945,1777783160.111174
108,20,19.04064507484436,0.41650153048671784,1777783160.9493935
108,30,18.471135934193928,0.4152308148058752,1777783161.7738397
108,40,18.627493488788605,0.4197657881336287,1777783162.6032276
109,10,17.101005125045777,0.40875528459697963,1777783163.497817
109,20,18.193338084220887,0.4141957955893129,1777783164.322793
109,30,19.347316694259643,0.4157034794017673,1777783165.1599457
109,40,18.508101606369017,0.4125755535027012,1777783165.988378
110,10,18.646754598617555,0.4197824969664216,1777783166.913608
110,20,18.38580973148346,0.4229245517771691,1777783167.739779
110,30,18.230521217981973,0.4293087200321257,1777783168.5659878
110,40,18.536537444591524,0.4273224348893389,1777783169.3941543
111,10,15.707877969741821,0.419296807012707,1777783170.3192356
111,20,17.375149512290953,0.4250116450123489,1777783171.2759733
111,30,17.773831288019817,0.42438804505666095,1777783172.1033528
111,40,18.312238705158233,0.4224543831720948,1777783172.9285314
112,10,17.822774267196657,0.41050944781675935,1777783173.8688285
112,20,17.0751056432724,0.41872857002690433,1777783174.6961553
112,30,16.47350239753723,0.42157568665643536,1777783175.5238252
112,40,18.224837696552278,0.4279422819841653,1777783176.3523467
113,10,18.772771549224853,0.43581966955512763,1777783177.2818959
113,20,18.252033233642578,0.4327368109162897,1777783178.10999
113,30,18.650987561543783,0.4308299675516784,1777783178.9344864
113,40,18.15939654111862,0.4296001255150884,1777783179.759773
114,10,17.776125335693358,0.4212436769731343,1777783180.7024298
114,20,17.225279533863066,0.41705337266884746,1777783181.5353906
114,30,17.510128315289816,0.4170724079956611,1777783182.361204
114,40,18.04774299263954,0.41764038412608206,1777783183.191041
115,10,16.442932319641113,0.414575549890101,1777783184.1135964
115,20,17.86583490371704,0.41909322978928687,1777783184.9455202
115,30,17.495929781595866,0.4162812615826726,1777783185.7734447
115,40,18.01528537273407,0.41581857956163587,1777783186.6084485
116,10,16.392734336853028,0.4196865955635905,1777783187.5532362
116,20,18.961570692062377,0.43389620923325417,1777783188.3902988
116,30,18.891269238789878,0.4359656197908024,1777783189.2275271
116,40,18.296279191970825,0.43613391995783896,1777783190.059817
117,10,16.120027828216553,0.4351459861077368,1777783190.9571831
