epoch,batch,loss,asymmetry,time
0,10,15.929235744476319,1.431252582192421,1777839463.7101133
0,20,14.053157472610474,1.4408890587091445,1777839464.5575254
0,30,14.690603876113892,1.5432778046965598,1777839465.3866053
0,40,14.807836031913757,1.6679159341990948,1777839466.213394
1,10,12.832441532611847,2.2500435426712038,1777839467.2884345
1,20,13.184488421678543,2.31142880872488,1777839468.1065526
1,30,14.625355390707652,2.3578540108998616,1777839468.9796047
1,40,14.431717124581336,2.3867465306282045,1777839469.8147151
2,10,11.369195079803466,2.407739383840561,1777839470.781652
2,20,13.100182890892029,2.3462379079937934,1777839471.624187
2,30,13.248583777745564,2.280182422109445,1777839472.4599218
2,40,14.084897489845753,2.209036789691448,1777839473.2841725
3,10,11.954033279418946,1.8263580339193344,1777839474.2429893
3,20,14.119577789306641,1.725830400776863,1777839475.0800147
3,30,14.244951478640239,1.6310160774548847,1777839475.9111233
3,40,13.896925956010818,1.5368278174638748,1777839476.727795
4,10,12.303258675336838,1.05153691778183,1777839477.6752594
4,20,12.967840966582298,0.9675447654187679,1777839478.4932482
4,30,13.201471398274103,0.8938372264941533,1777839479.331249
4,40,13.819281034171581,0.8277142914116382,1777839480.158131
5,10,14.814322090148925,0.539366104400158,1777839481.0926752
5,20,14.384077966213226,0.5051304235517978,1777839481.9060745
5,30,14.0564571082592,0.46823043246964613,1777839482.7300675
5,40,13.783049656450748,0.43282417602837087,1777839483.5473769
6,10,16.80483751296997,0.3201443990930915,1777839484.5021448
6,20,15.498356652259826,0.32611012179851534,1777839485.324159
6,30,14.23869875272115,0.3311610646267732,1777839486.147838
6,40,13.751516222953796,0.34205334133915605,1777839486.967762
7,10,13.665033149719239,0.42611067704632877,1777839487.9173386
7,20,14.510704526305199,0.4593735011111945,1777839488.7457933
7,30,13.623211723566055,0.478204525385052,1777839489.5683806
7,40,13.707060043513774,0.4903763867059723,1777839490.4021738
8,10,12.87251057624817,0.4540155418500304,1777839491.3739133
8,20,12.359485363960266,0.4473322971485555,1777839492.2068543
8,30,13.434418869018554,0.43258479992697635,1777839493.0359406
8,40,13.67996279001236,0.41841618768908084,1777839493.8622267
9,10,14.270897960662841,0.3572928581982851,1777839494.794652
9,20,14.127384138107299,0.3409448054078966,1777839495.6133022
9,30,14.176125288009644,0.33397430160765845,1777839496.4366844
9,40,13.665018545091153,0.32822478216644374,1777839497.2537127
10,10,15.618707132339477,0.3062497733131051,1777839498.1845355
10,20,13.6966773301363,0.28750615275502206,1777839498.9965324
10,30,13.902304905653,0.30602469928115605,1777839499.8169138
10,40,13.65903058797121,0.2991178882051259,1777839500.6347957
11,10,17.114209365844726,0.3089233741670847,1777839501.5877166
11,20,16.1079852104187,0.29195456029474737,1777839502.4046295
11,30,14.716610344250997,0.2830113011372586,1777839503.222676
11,40,13.638823196291924,0.28667106972355394,1777839504.0393853
12,10,9.948385363817215,0.2807506212294102,1777839504.9846063
12,20,12.288545766472817,0.3121594732131809,1777839505.8008697
12,30,13.934376281499862,0.3053687358789146,1777839506.616927
12,40,13.617576570808888,0.3109789002129808,1777839507.4363143
13,10,15.050604963302613,0.3107029050767422,1777839508.3274393
13,20,15.15988335609436,0.2968107090320438,1777839509.1451004
13,30,14.302408560117085,0.2929707022175193,1777839509.9639397
13,40,13.581299835443497,0.2895404987104237,1777839510.7858548
14,10,12.078613013029099,0.28798208387047053,1777839511.7278633
14,20,13.092198476195335,0.2823486129369587,1777839512.5456855
14,30,13.494043085972468,0.28177046058227617,1777839513.3677437
14,40,13.546853511035442,0.28341580808982253,1777839514.1870112
15,10,16.720970630645752,0.28481471807807685,1777839515.1192338
15,20,15.092864322662354,0.28703844947256146,1777839515.9411986
15,30,14.950631697972616,0.29395483840182424,1777839516.7650151
15,40,13.525066617131234,0.29533323804698886,1777839517.5805588
16,10,14.559242534637452,0.30313606582731006,1777839518.5290396
16,20,14.220462238788604,0.31323730331920085,1777839519.3616028
16,30,13.407882104317347,0.3134799973693987,1777839520.1985135
16,40,13.492114748060704,0.31456767603624614,1777839521.1518683
17,10,15.55927734375,0.33023421946167947,1777839522.0957692
17,20,13.265324521064759,0.32971627922542396,1777839522.9281604
17,30,14.294456338882446,0.32670906279633444,1777839523.7522972
17,40,13.46944010257721,0.32705037024505434,1777839524.57449
18,10,13.828084182739257,0.33595635943859814,1777839525.5466163
18,20,14.019742131233215,0.3345988457873464,1777839526.3608236
18,30,13.515293510754903,0.33203205919861795,1777839527.1887605
18,40,13.434395772218704,0.32985933275204155,1777839528.0132337
19,10,10.572908020019531,0.3361476268619299,1777839528.9726956
19,20,13.407577323913575,0.34287027528099717,1777839529.7933826
19,30,14.043943786621094,0.3455282391861081,1777839530.6177292
19,40,13.396812057495117,0.3431746494054794,1777839531.449865
20,10,15.227757811546326,0.3333518733203411,1777839532.418516
20,20,14.868733942508698,0.33545884483754634,1777839533.2402894
20,30,12.841465441385905,0.33909456525271137,1777839534.06108
20,40,13.364398074150085,0.34096971993837505,1777839534.879697
21,10,12.790611600875854,0.3393796285964549,1777839535.8141842
21,20,13.244761633872987,0.34083380847498773,1777839536.6330638
21,30,12.831818215052287,0.3464993135370314,1777839537.4526134
21,40,13.302648091316223,0.3516391045171767,1777839538.274106
22,10,16.170964628458023,0.3507664885684848,1777839539.2041137
22,20,13.770729091763496,0.35488825229369103,1777839540.0225818
22,30,13.67193369269371,0.3596628523113827,1777839540.8465447
22,40,13.273085840046406,0.35772091564331204,1777839541.6673434
23,10,11.223961067199706,0.35303195611014965,1777839542.594306
23,20,13.670401358604432,0.35902475774995984,1777839543.4144094
23,30,13.42046377658844,0.3586020975269377,1777839544.2427707
23,40,13.217683809995652,0.3544466318003833,1777839545.0597525
24,10,11.002055168151855,0.33857220406904814,1777839545.9863486
24,20,11.875305342674256,0.3463171488560736,1777839546.804371
24,30,13.291532548268636,0.3509795176235338,1777839547.619559
24,40,13.12907407283783,0.3514046763824299,1777839548.4347098
25,10,13.825199842453003,0.357515930826962,1777839549.372863
25,20,12.008989143371583,0.35850959723182024,1777839550.2010384
25,30,12.994885937372844,0.3627405436058839,1777839551.0226054
25,40,13.091364300251007,0.3667822285676375,1777839551.8480005
26,10,13.701707136631011,0.3804222671121359,1777839552.7687416
26,20,12.200405770540238,0.38269528188556434,1777839553.6146529
26,30,12.71955622434616,0.37022237739861014,1777839554.462215
26,40,13.10903209745884,0.36668435276784,1777839555.2970412
27,10,11.42182478904724,0.37844616307765244,1777839556.179912
27,20,11.095226466655731,0.3622009318254888,1777839556.9919114
27,30,12.679264958699545,0.3672454823732376,1777839557.8071048
27,40,12.972974836826324,0.36448127488940957,1777839558.6248994
28,10,15.784534740447999,0.3514855146661401,1777839559.5372286
28,20,13.538782262802124,0.3625846204586327,1777839560.351236
28,30,12.805472751458487,0.3568310887542864,1777839561.173026
28,40,12.744246265292167,0.35168281639721244,1777839561.990125
29,10,14.798958718776703,0.34032837468385696,1777839562.9231634
29,20,12.59665568768978,0.33364517558552326,1777839563.7681742
29,30,13.14823273619016,0.3377272978099684,1777839564.5872407
29,40,12.765821026265622,0.3409535718454048,1777839565.4643342
30,10,12.601847910881043,0.3685486708290875,1777839566.3517745
30,20,11.971728932857513,0.3871383391920477,1777839567.1659899
30,30,12.779482118288676,0.3952630114513139,1777839567.983834
30,40,12.94592644572258,0.38484346445482226,1777839568.8134832
31,10,10.609917736053466,0.42111690637767313,1777839569.70333
31,20,11.450511980056763,0.4259628652147949,1777839570.5217633
31,30,11.814807780583699,0.4100673873494069,1777839571.339267
31,40,12.44480654001236,0.4029154470063746,1777839572.1572227
32,10,10.967936396598816,0.3647853566452861,1777839573.1234825
32,20,11.867406332492829,0.3553041407071054,1777839573.9393423
32,30,11.881895399093628,0.34782952714363735,1777839574.8832335
32,40,12.131194657087326,0.34360191643368454,1777839575.7005546
33,10,14.04264235496521,0.32723012538403273,1777839576.618791
33,20,12.581562530994415,0.32848826950602233,1777839577.4371297
33,30,11.789872241020202,0.3324509963738422,1777839578.254875
33,40,11.973669779300689,0.3381668608156964,1777839579.093957
34,10,9.131494569778443,0.34624794951677323,1777839580.0458581
34,20,12.088792896270752,0.3476534907162189,1777839580.86757
34,30,11.978600358963012,0.34418493990922966,1777839581.6870987
34,40,12.090306752920151,0.3387653370581567,1777839582.506448
35,10,9.970374751091004,0.3547079620525241,1777839583.3970344
35,20,11.833352601528167,0.3460500070739537,1777839584.233773
35,30,13.173643211523691,0.3369743598173062,1777839585.0522363
35,40,13.065348640084267,0.34066355935670434,1777839585.8687716
36,10,12.439662528038024,0.39060108933597804,1777839586.7586632
36,20,11.197441518306732,0.3831766058109701,1777839587.578945
36,30,11.162135322888693,0.3815488878786564,1777839588.4058156
36,40,11.99132621884346,0.37802783496566117,1777839589.239908
37,10,12.041552257537841,0.3474343439951539,1777839590.173895
37,20,11.848373293876648,0.3452478525452316,1777839590.9987812
37,30,11.274287088712056,0.34184913952201607,1777839591.8191817
37,40,11.532183921337127,0.3456491725061089,1777839592.6475742
38,10,11.204642522335053,0.3639384528204799,1777839593.5341997
38,20,11.55292813181877,0.36720900719687344,1777839594.35149
38,30,11.145912857850393,0.36254511143068474,1777839595.172773
38,40,11.389678850769997,0.35939568539541217,1777839595.993233
39,10,10.658740377426147,0.34462440957799556,1777839596.914642
39,20,10.44474276304245,0.3445161015871912,1777839597.7333388
39,30,10.601234623789788,0.3431522380719582,1777839598.5538344
39,40,11.27894202247262,0.341294774337858,1777839599.3873127
40,10,11.906571769714356,0.32765040927007794,1777839600.3307064
40,20,11.489534616470337,0.3303249848216772,1777839601.1469417
40,30,10.83110601902008,0.33280523773233095,1777839601.9639256
40,40,11.06002042889595,0.3368851854480803,1777839602.7806246
41,10,10.337390756607055,0.341405349175632,1777839603.6689656
41,20,10.660128784179687,0.34039757215566935,1777839604.487357
41,30,10.62657344341278,0.3385862053165833,1777839605.3025331
41,40,10.944090431928634,0.3386141102904454,1777839606.1239774
42,10,12.616398668289184,0.3430272790543735,1777839607.053988
42,20,13.420757997035981,0.3310409798655659,1777839607.8693414
42,30,11.879268341263135,0.3245809947858254,1777839608.6872835
42,40,12.874425230175257,0.3187409309687093,1777839609.5080614
43,10,14.707095050811768,0.2968010737232864,1777839610.3961027
43,20,13.951708698272705,0.296786283383891,1777839611.2130437
43,30,13.831568312644958,0.2967583601479729,1777839612.0411453
43,40,13.447112411260605,0.2975157394528389,1777839612.8659875
44,10,13.98588740825653,0.3038747358955443,1777839613.7607868
44,20,12.447368443012238,0.3062422949142754,1777839614.584872
44,30,12.804482293128967,0.30703836568544307,1777839615.4047027
44,40,13.36396159529686,0.30851850617881865,1777839616.2231042
45,10,16.24892177581787,0.31754425213485954,1777839617.113138
45,20,14.18193906545639,0.31709904165267944,1777839617.9242513
45,30,13.342091647783915,0.3197047860339284,1777839618.759652
45,40,13.311398130655288,0.32132929712999614,1777839619.5777142
46,10,14.124680137634277,0.32861893501207234,1777839620.4646964
46,20,13.957955980300904,0.333296768892929,1777839621.2756388
