epoch,batch,loss,time
0,10,0.7325013458728791,1759972033.7863927
0,20,0.7297292977571488,1759972033.8543122
0,30,0.7288051386674245,1759972033.919767
0,40,0.726282100379467,1759972033.9865782
0,50,0.7230867743492126,1759972034.0506473
0,60,0.7205129692951838,1759972034.1132045
0,70,0.7173404710633414,1759972034.1845171
0,80,0.7135181859135628,1759972034.2531416
0,90,0.7100131266646915,1759972034.3211887
0,100,0.7065457767248153,1759972034.389614
0,110,0.7028173695911061,1759972034.4591603
0,120,0.6990516940752666,1759972034.524626
0,130,0.6952029150265914,1759972034.5861635
0,140,0.6912435616765703,1759972034.6487882
0,150,0.6871488956610362,1759972034.7129676
0,160,0.6826521568000317,1759972034.7992039
1,10,0.6117773473262786,1759972035.5579355
1,20,0.6099134534597397,1759972035.6229131
1,30,0.6073051730791728,1759972035.6868527
1,40,0.6044891014695167,1759972035.753723
1,50,0.6009618568420411,1759972035.8185127
1,60,0.5974445611238479,1759972035.8841662
1,70,0.5941493238721575,1759972035.9502876
1,80,0.5915947809815407,1759972036.012871
1,90,0.588882315158844,1759972036.0751626
1,100,0.5851741832494736,1759972036.1373866
1,110,0.5828932209448381,1759972036.2055879
1,120,0.5797728230555852,1759972036.2722218
1,130,0.5774709990391365,1759972036.3377922
1,140,0.574803376197815,1759972036.401504
1,150,0.572924698193868,1759972036.462218
1,160,0.5710712693631649,1759972036.5337858
2,10,0.5369245827198028,1759972037.346408
2,20,0.5291378766298294,1759972037.4193585
2,30,0.5268878489732742,1759972037.4890645
2,40,0.5233101129531861,1759972037.5548627
2,50,0.5247774970531464,1759972037.6221337
2,60,0.523160670697689,1759972037.6908998
2,70,0.5212799093552998,1759972037.7601688
2,80,0.518339017033577,1759972037.8289707
2,90,0.5165742913881938,1759972037.8976912
2,100,0.5144901412725449,1759972037.9668133
2,110,0.5124207518317483,1759972038.0403144
2,120,0.5109231352806092,1759972038.1117344
2,130,0.5093974952514355,1759972038.1788805
2,140,0.5078041753598622,1759972038.2467847
2,150,0.5060821797450383,1759972038.3126464
2,160,0.5039505571126938,1759972038.3898246
3,10,0.4683124005794525,1759972039.12041
3,20,0.4725964620709419,1759972039.1843016
3,30,0.47372397780418396,1759972039.2467396
3,40,0.4729089602828026,1759972039.3119268
3,50,0.46986377775669097,1759972039.3745916
3,60,0.4690430502096812,1759972039.4413354
3,70,0.4665692584855216,1759972039.5031002
3,80,0.4644883260130882,1759972039.569163
3,90,0.46319426364368865,1759972039.630823
3,100,0.46084447085857394,1759972039.692472
3,110,0.45994638936086135,1759972039.7532783
3,120,0.45857348243395485,1759972039.8148797
3,130,0.45563828761761005,1759972039.876708
3,140,0.45388802332537515,1759972039.937714
3,150,0.45295463065306346,1759972039.9987895
3,160,0.45142208896577357,1759972040.0688114
4,10,0.43703157007694243,1759972040.7723057
4,20,0.4337721735239029,1759972040.8380659
4,30,0.43055775860945383,1759972040.9043906
4,40,0.4267059527337551,1759972040.9698777
4,50,0.4226373940706253,1759972041.041338
4,60,0.42184528013070427,1759972041.11791
4,70,0.41906171313353946,1759972041.18359
4,80,0.41727970652282237,1759972041.2512527
4,90,0.4147537307606803,1759972041.3170452
4,100,0.4136661896109581,1759972041.3829677
4,110,0.41335969133810563,1759972041.4476047
4,120,0.4119037551184495,1759972041.5122647
4,130,0.41056939271780163,1759972041.5761817
4,140,0.4093846655317715,1759972041.6410697
4,150,0.40824660857518513,1759972041.7087967
4,160,0.407192094437778,1759972041.7784922
5,10,0.38762096166610716,1759972042.472336
5,20,0.3848894745111465,1759972042.5391629
5,30,0.38623085419336955,1759972042.6060317
5,40,0.3866222433745861,1759972042.6724677
5,50,0.3840184015035629,1759972042.7393243
5,60,0.3834939420223236,1759972042.8047125
5,70,0.38220807569367543,1759972042.8720272
5,80,0.3833920419216156,1759972042.938728
5,90,0.3820271111196942,1759972043.0058882
5,100,0.3814446872472763,1759972043.0712764
5,110,0.3816729171709581,1759972043.137579
5,120,0.3808120355010033,1759972043.2049334
5,130,0.37994568554254676,1759972043.2712686
5,140,0.37929640816790716,1759972043.3385346
5,150,0.3791773498058319,1759972043.4039369
5,160,0.37829846814274787,1759972043.4779613
6,10,0.3716087579727173,1759972044.1590197
6,20,0.37113714069128034,1759972044.2293193
6,30,0.37125819325447085,1759972044.2984273
6,40,0.3691457539796829,1759972044.3604145
6,50,0.37144812107086184,1759972044.423494
6,60,0.36996109038591385,1759972044.4866352
6,70,0.3684286206960678,1759972044.5493774
6,80,0.367921157553792,1759972044.6122103
6,90,0.36866200864315035,1759972044.6776578
6,100,0.3677743077278137,1759972044.7482257
6,110,0.36695709905841134,1759972044.8157008
6,120,0.36614542131622635,1759972044.8817756
6,130,0.366322627892861,1759972044.9475133
6,140,0.3663238619055067,1759972045.0129185
6,150,0.3661815983057022,1759972045.0775797
6,160,0.3656867630779743,1759972045.1498883
7,10,0.3727773934602737,1759972045.9671366
7,20,0.36729680448770524,1759972046.0392044
7,30,0.36167138715585073,1759972046.1067505
7,40,0.36175585687160494,1759972046.1739626
7,50,0.36274531960487366,1759972046.2398963
7,60,0.36215382168690363,1759972046.306196
7,70,0.36135287540299554,1759972046.3727517
7,80,0.36012484729290006,1759972046.441627
7,90,0.3589076194498274,1759972046.5082006
7,100,0.3590063706040382,1759972046.5733798
7,110,0.35889157110994513,1759972046.6382802
7,120,0.35914659475286803,1759972046.7047753
7,130,0.35861886739730836,1759972046.7713876
7,140,0.35777836612292696,1759972046.8378334
7,150,0.3576758207877477,1759972046.9052155
7,160,0.3569873243570328,1759972046.98292
8,10,0.36134580969810487,1759972047.7319562
8,20,0.35193897038698196,1759972047.8057973
8,30,0.3513316889603933,1759972047.8797266
8,40,0.353392006456852,1759972047.9545493
8,50,0.34879138827323913,1759972048.0258088
8,60,0.3492013578613599,1759972048.1076977
8,70,0.34868451271738327,1759972048.185515
8,80,0.3486139174550772,1759972048.2546191
8,90,0.3489868293205897,1759972048.3173282
8,100,0.34789525240659713,1759972048.3791332
8,110,0.3483589933677153,1759972048.4413645
8,120,0.34847688128550847,1759972048.5021174
8,130,0.3481694411772948,1759972048.5630252
8,140,0.34872821335281645,1759972048.6234736
8,150,0.34833607335885364,1759972048.6890633
8,160,0.3482083445414901,1759972048.7593727
9,10,0.3394667714834213,1759972049.5191314
9,20,0.34069198817014695,1759972049.588393
9,30,0.33841909070809684,1759972049.6526787
9,40,0.3382043711841106,1759972049.716925
9,50,0.33708695590496063,1759972049.778746
9,60,0.33991891543070474,1759972049.8425708
9,70,0.3404413512774876,1759972049.9066155
9,80,0.34056009687483313,1759972049.9697545
9,90,0.33966771761576336,1759972050.0377278
9,100,0.3410696023702621,1759972050.1026149
9,110,0.3424519021402706,1759972050.1663373
9,120,0.34232929969827336,1759972050.2277832
9,130,0.34140537908444035,1759972050.2902143
9,140,0.3409495736871447,1759972050.352362
9,150,0.34062396268049877,1759972050.414908
9,160,0.3397482639178634,1759972050.4950147
10,10,0.33070985972881317,1759972051.241588
10,20,0.340020065009594,1759972051.3175955
10,30,0.3364044507344564,1759972051.3861485
10,40,0.3405387319624424,1759972051.4519546
10,50,0.3387470489740372,1759972051.5195522
10,60,0.33831827839215595,1759972051.587473
10,70,0.33861179649829865,1759972051.655643
10,80,0.3375096771866083,1759972051.7242107
10,90,0.3360866576433182,1759972051.7972574
10,100,0.3349250707030296,1759972051.8604422
10,110,0.33480905023488133,1759972051.922799
10,120,0.33461837048331894,1759972051.9887104
10,130,0.33456676946236535,1759972052.050766
10,140,0.33391128884894505,1759972052.111433
10,150,0.3340611453851064,1759972052.1731539
10,160,0.3336277881637216,1759972052.2528055
11,10,0.3390022337436676,1759972053.005524
11,20,0.3316586673259735,1759972053.0744407
11,30,0.327855059504509,1759972053.1478448
11,40,0.32799032628536223,1759972053.2148628
11,50,0.3291849744319916,1759972053.2796233
11,60,0.3291992574930191,1759972053.3494568
11,70,0.3281879522970745,1759972053.4246073
11,80,0.3290055297315121,1759972053.4976766
11,90,0.3291569388575024,1759972053.5647051
11,100,0.32958008229732516,1759972053.627629
11,110,0.33008504482832823,1759972053.7072067
11,120,0.3300296925008297,1759972053.7752874
11,130,0.3298463055720696,1759972053.8422232
11,140,0.3298783076660974,1759972053.9050477
11,150,0.3297944766283035,1759972053.9661746
11,160,0.3292958615347743,1759972054.0445302
12,10,0.32620691061019896,1759972054.7964475
12,20,0.32411377876996994,1759972054.8610873
12,30,0.32091401716073353,1759972054.9256845
12,40,0.32258705124258996,1759972054.9923034
12,50,0.3265446376800537,1759972055.0563922
12,60,0.32678082982699075,1759972055.1198735
12,70,0.32721167419637953,1759972055.1827123
12,80,0.32708391882479193,1759972055.2463448
12,90,0.32636475265026094,1759972055.308964
12,100,0.3269667172431946,1759972055.3706987
12,110,0.32727500823411076,1759972055.432644
12,120,0.32522342205047605,1759972055.4949138
12,130,0.3257165159170444,1759972055.5562048
12,140,0.3252622923680714,1759972055.6180513
12,150,0.3254980500539144,1759972055.6801183
12,160,0.32521033752709627,1759972055.7564275
13,10,0.3291282445192337,1759972056.5082111
13,20,0.32951638847589493,1759972056.5774817
13,30,0.3274461805820465,1759972056.643696
13,40,0.328435429930687,1759972056.7069416
13,50,0.32330955028533936,1759972056.778372
13,60,0.3221150944630305,1759972056.8467572
13,70,0.3212265350988933,1759972056.9076755
13,80,0.32117782458662986,1759972056.9693265
13,90,0.32059291501839954,1759972057.0309381
13,100,0.3208708706498146,1759972057.0931954
13,110,0.3210404715754769,1759972057.1575482
13,120,0.32126894866426786,1759972057.219054
13,130,0.3209843202279164,1759972057.2808664
13,140,0.3212591330919947,1759972057.3437364
13,150,0.3213860354820887,1759972057.4054081
13,160,0.32167940530925987,1759972057.479594
14,10,0.31463937759399413,1759972058.2227368
14,20,0.3124528780579567,1759972058.286673
14,30,0.31258939802646635,1759972058.348652
14,40,0.3149896837770939,1759972058.4104836
14,50,0.31457089602947236,1759972058.4728608
14,60,0.31549877176682156,1759972058.5399623
14,70,0.3158127708094461,1759972058.6021893
14,80,0.31794907078146933,1759972058.6640348
14,90,0.3190015580919054,1759972058.7253118
14,100,0.31935774475336076,1759972058.7863898
14,110,0.3191980120810595,1759972058.848925
14,120,0.3197338486711184,1759972058.910695
14,130,0.31885466369298787,1759972058.9714785
14,140,0.31871253145592554,1759972059.0339618
14,150,0.3189151098330816,1759972059.0955555
14,160,0.3184823391959071,1759972059.166253
15,10,0.3163246899843216,1759972059.9328651
15,20,0.30923929810523987,1759972059.9979706
15,30,0.3113491972287496,1759972060.062798
15,40,0.3116499461233616,1759972060.1260567
15,50,0.31280049204826355,1759972060.1880472
15,60,0.31315042128165566,1759972060.2511554
15,70,0.31482677502291545,1759972060.3131394
15,80,0.3146876309067011,1759972060.376558
15,90,0.3168859081135856,1759972060.4383008
15,100,0.3161348283290863,1759972060.4996362
15,110,0.31695343364368783,1759972060.5645645
15,120,0.31617851679523784,1759972060.6268907
15,130,0.3156233546825556,1759972060.6890035
15,140,0.31617179065942763,1759972060.750639
15,150,0.31523033579190574,1759972060.8123734
15,160,0.31550070736557245,1759972060.888511
16,10,0.31224879920482634,1759972061.6168025
16,20,0.3035356715321541,1759972061.6824288
16,30,0.3111028254032135,1759972061.7485604
16,40,0.31229778826236726,1759972061.8228402
16,50,0.31103910505771637,1759972061.8879225
16,60,0.31369851728280385,1759972061.9518528
16,70,0.31514837869576046,1759972062.023228
16,80,0.3140685182064772,1759972062.091162
16,90,0.31402737895647687,1759972062.1593666
16,100,0.314302060008049,1759972062.2276113
16,110,0.31354002383622254,1759972062.2954488
16,120,0.313518425822258,1759972062.364278
16,130,0.3128639879134985,1759972062.4315088
16,140,0.3121555036732129,1759972062.5115087
16,150,0.3122425929705302,1759972062.5884354
16,160,0.31261151321232317,1759972062.6632435
17,10,0.31618551909923553,1759972063.337635
17,20,0.3136244922876358,1759972063.4014888
17,30,0.30864695211251575,1759972063.4640129
17,40,0.3094633646309376,1759972063.5273983
17,50,0.3123471862077713,1759972063.590597
17,60,0.3124264712134997,1759972063.6530483
17,70,0.312969828077725,1759972063.7143896
17,80,0.3117173083126545,1759972063.7762203
17,90,0.31080348789691925,1759972063.8374248
17,100,0.31056267619132993,1759972063.897471
17,110,0.31078819713809275,1759972063.9602034
17,120,0.31124551345904666,1759972064.021769
17,130,0.31130963472219614,1759972064.0830986
17,140,0.31109657692057746,1759972064.1483428
17,150,0.31054467797279356,1759972064.2134476
17,160,0.3098978815600276,1759972064.2850313
18,10,0.29840669333934783,1759972064.9685922
18,20,0.30730063617229464,1759972065.0367815
18,30,0.3061539192994436,1759972065.101804
18,40,0.3063954722136259,1759972065.1643865
18,50,0.3066989198327065,1759972065.2288446
18,60,0.30608230208357173,1759972065.2919009
18,70,0.307559697329998,1759972065.3547606
18,80,0.3070907013490796,1759972065.4172804
18,90,0.306411715845267,1759972065.4840834
18,100,0.3061294223368168,1759972065.5541859
18,110,0.30631903044202113,1759972065.6232233
18,120,0.30644786345462005,1759972065.6939802
