epoch,batch,loss,time
0,10,995.6265472412109,1761587624.703421
0,20,1120.952769088745,1761587624.7602155
0,30,1151.4833707173666,1761587624.8269415
0,40,1155.103840446472,1761587624.8847463
0,50,1115.0443278503417,1761587624.944753
0,60,1157.3655124664306,1761587625.0019684
0,70,1139.8810846601214,1761587625.0714402
0,80,1145.590741252899,1761587625.1273427
0,90,1133.58064227634,1761587625.1822388
0,100,1104.3725151824951,1761587625.237313
0,110,1095.1870538191363,1761587625.2938428
0,120,1115.2481119155884,1761587625.348348
0,130,1117.6685997009276,1761587625.4030888
0,140,1115.5156088147844,1761587625.4581316
0,150,1115.6592870585123,1761587625.513963
0,160,1108.015653181076,1761587625.5707893
0,170,1091.6189871844124,1761587625.6289973
0,180,1095.9941065894234,1761587625.6895962
0,190,1093.1584758959318,1761587625.745125
0,200,1092.2686629104614,1761587625.8004432
0,210,1095.7479520161946,1761587625.8549056
0,220,1100.2171860088001,1761587625.9097948
0,230,1102.4222887453825,1761587625.9648917
0,240,1089.0531549135844,1761587626.0208662
0,250,1089.9056617736817,1761587626.0763779
0,260,1087.0538561600906,1761587626.131662
0,270,1089.302432957402,1761587626.186469
0,280,1092.0277393068586,1761587626.2413218
0,290,1093.1194942342825,1761587626.297283
0,300,1088.1287356821697,1761587626.359748
0,310,1087.0212740252096,1761587626.4169736
0,320,1086.0041154623032,1761587626.474085
0,330,1085.8707138755105,1761587626.5299888
0,340,1075.349642316033,1761587626.5908964
0,350,1068.0884313092913,1761587626.6490107
0,360,1068.334834798177,1761587626.7045047
0,370,1068.9099075729782,1761587626.7602644
0,380,1068.9830263238205,1761587626.8164785
0,390,1059.5443657703888,1761587626.8714225
0,400,1056.4774458503723,1761587626.9269617
0,410,1059.9710235223538,1761587626.9826193
0,420,1054.9103493463426,1761587627.0388236
0,430,1052.4912439745526,1761587627.0960603
0,440,1052.6187464280563,1761587627.1510773
0,450,1047.9767246161566,1761587627.2063847
0,460,1049.5809444593347,1761587627.2634594
0,470,1052.3532328828853,1761587627.3201087
0,480,1055.0853824456533,1761587627.3749108
0,490,1053.8007906699668,1761587627.4300969
0,500,1049.9526757354736,1761587627.4845302
0,510,1046.8399019278731,1761587627.5401754
0,520,1047.4682463572576,1761587627.5969102
0,530,1048.0513629409502,1761587627.6524742
0,540,1042.0009282288727,1761587627.7082095
0,550,1043.8599459977584,1761587627.7639854
0,560,1039.0605173792158,1761587627.8321877
0,570,1036.7203252558122,1761587627.8964462
0,580,1036.914163721019,1761587627.9529858
0,590,1033.2485236604334,1761587628.0113914
0,600,1030.7234575271607,1761587628.0689468
